11,4,5
6,6,19
17,5,14
6,4,4
3,8,11
3,13,13
6,2,13
12,9,20
16,3,10
12,2,9
8,17,12
8,7,16
2,6,12
20,9,8
12,14,3
10,4,17
9,11,20
17,5,6
15,14,13
20,13,13
16,11,15
7,8,19
10,16,16
19,14,14
16,16,9
6,14,17
17,11,17
5,15,17
4,16,12
13,14,18
15,7,2
10,5,15
13,14,20
4,12,16
13,10,2
4,4,6
8,12,2
14,11,18
10,4,3
4,11,17
9,4,9
4,6,12
10,19,5
8,1,12
6,13,2
10,17,13
16,15,3
10,13,18
8,16,3
14,14,19
8,4,15
7,19,13
7,15,2
6,17,17
13,8,4
17,13,5
14,9,19
7,7,3
4,9,13
11,11,17
8,18,14
3,9,10
10,20,7
7,4,11
6,13,4
16,14,14
11,5,16
9,8,4
15,5,14
7,18,5
11,5,7
4,13,9
13,17,7
10,6,4
10,5,16
13,19,8
16,16,6
12,6,18
15,14,5
8,2,14
16,7,8
14,12,2
15,5,9
14,18,7
19,8,9
17,5,9
14,10,4
3,12,12
2,6,11
17,9,13
5,7,12
10,18,5
15,1,12
6,6,6
12,19,5
15,7,14
6,5,13
17,7,12
16,15,16
2,10,15
20,11,14
9,16,19
8,2,9
10,18,10
5,16,6
8,16,15
8,8,4
15,1,11
3,6,10
9,5,14
3,13,6
14,17,18
4,17,14
19,15,14
3,11,7
20,9,15
20,12,8
13,19,7
3,14,10
7,4,12
16,8,8
12,2,16
3,11,16
8,18,5
11,13,3
17,4,11
16,17,14
3,5,6
12,1,10
4,10,4
13,11,3
7,6,7
4,4,9
13,7,19
3,12,15
3,8,14
10,17,14
9,17,6
11,17,11
17,15,5
10,13,2
17,6,9
4,12,14
6,6,14
6,10,16
19,6,13
10,4,11
10,17,6
13,4,4
18,7,16
16,8,11
19,8,14
17,17,15
19,10,16
8,13,20
16,3,9
15,15,4
8,14,6
19,11,17
3,14,6
19,15,6
12,2,14
16,6,15
16,10,18
13,14,4
19,6,11
7,7,16
18,7,6
5,6,12
14,4,14
17,7,11
17,10,8
13,2,10
12,5,4
13,5,16
16,18,14
15,15,15
10,7,16
11,6,16
12,8,17
20,7,9
17,12,15
17,15,14
18,13,12
8,11,17
3,9,17
5,18,12
15,8,16
14,5,10
6,2,14
6,16,6
13,4,8
8,13,4
15,3,16
10,19,16
18,13,11
14,5,3
6,15,14
7,16,12
13,9,2
14,17,7
6,18,15
5,7,9
8,11,3
14,10,19
6,18,6
5,12,6
16,15,14
15,15,7
7,13,19
6,13,15
16,13,7
18,9,12
12,4,15
5,5,10
10,12,20
16,13,13
18,12,10
12,11,5
11,8,17
6,10,15
4,10,15
15,13,5
11,4,3
14,15,7
13,9,17
11,9,20
16,6,12
5,5,4
20,11,9
13,20,7
3,5,13
18,13,17
6,15,3
10,11,1
9,4,7
9,1,10
5,6,14
13,17,11
20,9,7
7,5,7
10,19,14
6,7,6
6,17,4
13,6,6
9,9,4
16,8,2
16,5,16
18,6,14
16,10,5
6,11,19
12,1,12
15,4,16
5,16,12
4,8,16
14,17,14
12,4,16
16,18,11
10,18,17
13,3,17
8,3,11
16,14,15
14,5,15
9,10,18
7,15,19
16,11,6
17,9,17
17,13,12
8,7,19
10,2,6
12,6,2
10,14,6
7,17,14
6,8,16
12,10,4
17,14,9
9,4,12
7,5,3
15,2,8
12,17,11
8,15,20
11,14,5
11,14,18
3,10,6
9,1,12
5,16,9
13,5,14
18,10,5
3,8,10
8,11,2
3,14,9
17,17,13
13,6,16
15,6,15
4,10,18
8,4,5
18,11,8
6,16,7
12,20,13
17,13,15
11,18,17
2,12,11
15,8,18
6,5,4
8,19,13
14,18,5
8,1,9
11,11,0
14,4,13
5,14,10
7,14,5
7,6,6
8,15,5
8,4,18
3,12,9
9,20,9
6,3,13
1,8,9
20,10,13
13,12,16
10,10,18
13,5,4
14,13,17
4,4,14
7,14,17
13,11,20
14,14,2
5,9,3
17,15,7
10,5,19
17,18,9
5,16,11
5,4,7
11,6,19
14,11,3
18,16,7
14,6,7
8,5,17
11,17,10
12,6,4
13,20,10
17,15,11
1,14,10
3,7,6
3,5,12
12,17,5
20,8,12
9,15,19
15,10,16
12,7,5
9,5,18
16,7,16
6,6,18
18,13,4
20,12,9
15,11,16
13,3,16
12,3,10
5,5,16
17,16,14
6,9,16
17,14,13
12,17,3
6,10,14
6,3,5
7,19,8
8,16,18
6,2,15
13,16,3
14,15,16
14,17,6
12,13,4
7,13,6
7,6,14
4,6,10
4,9,9
17,14,17
2,15,14
11,1,12
16,18,9
14,19,12
2,11,5
13,13,18
11,17,6
18,9,10
20,13,11
14,8,4
10,2,15
13,15,15
8,15,12
9,2,15
7,15,18
18,18,11
11,11,20
19,16,10
4,12,4
7,17,9
19,16,11
11,7,17
19,7,15
16,12,4
16,16,10
14,16,8
8,20,13
14,3,5
1,9,11
6,7,8
15,4,10
0,12,10
16,6,5
12,0,12
2,12,15
12,17,13
8,18,4
5,13,14
12,5,6
8,12,20
3,8,4
9,11,4
9,4,18
4,14,17
3,8,9
16,19,8
12,20,12
4,12,3
18,16,14
7,8,6
5,14,3
3,9,16
12,14,20
3,7,16
4,7,10
13,16,7
7,2,13
6,3,15
11,15,19
8,4,8
4,10,10
5,8,13
2,11,6
6,5,8
3,6,5
4,11,9
12,7,12
10,4,10
6,2,10
7,17,16
6,16,8
6,6,3
1,10,7
6,8,2
7,16,7
8,19,15
11,14,4
16,12,18
19,8,16
14,2,8
1,12,11
9,9,1
12,17,8
3,4,11
18,8,9
17,9,11
7,3,5
6,12,4
13,5,9
18,14,10
5,10,5
